   1.5212410e+00  -1.6474567e+01   1.1464843e+02
   2.5610573e+01  -8.8156937e+01   7.5840714e+01
   7.1421127e+01  -1.6199535e+01   7.3248436e+01
   2.8695438e+01   6.7670471e+01   7.9830299e+01
  -5.3294010e+01   2.8026697e+01   7.3193085e+01
  -6.0233353e+01  -6.3186386e+01   7.5982788e+01
  -2.3519579e+01  -9.3028427e+01  -1.0642962e+01
   6.2871719e+01  -6.2393627e+01  -7.8375560e+00
   7.6916656e+01   3.9822350e+01  -1.2852732e+01
  -2.4033489e+01   7.4613495e+01  -1.8171637e+01
  -7.6158272e+01  -1.7235582e+01  -8.9841290e+00
   3.1950870e+00  -1.7067316e+01  -1.1907581e+02
  -3.2095894e+01   9.7650070e+00   1.0348785e+02
  -2.1230982e+01   5.8898022e+01   8.3757553e+01
   1.6009607e+01   2.8772038e+01   1.0965609e+02
  -3.2754921e+01  -4.2345032e+01   1.0396243e+02
  -6.3789913e+01  -1.6747379e+01   7.9138687e+01
   1.5433428e+01  -5.8718208e+01   1.0513955e+02
  -2.1166630e+01  -8.6447670e+01   8.3561020e+01
   4.4027931e+01  -1.6371346e+01   1.0261145e+02
   5.7678505e+01  -5.8217762e+01   8.0461502e+01
   5.9341145e+01   2.8269272e+01   8.1280411e+01
   5.7621109e+01   6.4840546e+01   3.5021141e+01
   7.9561829e+01   1.2129505e+01   3.7229206e+01
   2.4005500e+00   8.8077316e+01   3.5305595e+01
   2.9620743e+01   7.9322311e+01  -2.8973129e+01
  -4.8146484e+01   5.9487526e+01   3.5064198e+01
  -7.2606308e+01   9.8278090e+00   3.6612465e+01
  -6.8660919e+01   3.9597687e+01  -2.2422771e+01
  -7.3896065e+01  -4.2836143e+01   3.6594543e+01
  -5.0148403e+01  -8.8632797e+01   3.6625092e+01
  -5.8552631e+01  -6.1739288e+01  -1.9508312e+01
   1.8494810e+00  -1.0535873e+02   3.6634239e+01
   4.9063118e+01  -8.3139977e+01   3.7245533e+01
   2.5292011e+01  -8.9501038e+01  -2.0255928e+01
   7.6141861e+01  -4.1332703e+01   3.7708641e+01
   7.7425110e+01  -1.4679806e+01  -1.8603588e+01
  -2.3810568e+01   6.4858780e+01  -9.4688217e+01
   5.9462860e+01   2.7659100e+01  -8.1920517e+01
  -6.0646740e+01  -1.5116300e+01  -7.9218552e+01
  -2.1335266e+01  -8.3584503e+01  -8.2277237e+01
   5.1547928e+01  -5.2777172e+01  -7.5910156e+01
  -1.4081734e+01  -4.2733680e+00   1.1220646e+02
  -9.9843310e+00   2.1356220e+01   1.1083102e+02
   7.9264420e+00   3.5666410e+00   1.1447098e+02
  -1.4159230e+01  -2.8419512e+01   1.1247829e+02
  -3.3941345e+01  -1.6498901e+01   1.0529880e+02
   7.8126750e+00  -3.5634087e+01   1.1252498e+02
  -9.8969920e+00  -5.2561333e+01   1.0780745e+02
   2.1229115e+01  -1.6467819e+01   1.1165515e+02
   3.1702827e+01  -3.8593712e+01   1.0696025e+02
   3.2026779e+01   6.5895640e+00   1.0818941e+02
   4.3740425e+01   7.0245331e+01   6.1685806e+01
   6.1378624e+01   4.7929123e+01   6.1183010e+01
   4.5837502e+01   5.2266991e+01   8.2910950e+01
   1.8000904e+01   8.0831955e+01   6.2131039e+01
   3.3400482e+01   8.3892563e+01   3.4970619e+01
   5.6131580e+00   6.8135712e+01   8.4472031e+01
  -1.1486998e+01   7.7916428e+01   6.2812229e+01
  -6.2487453e+01   2.0809057e+01   5.7836113e+01
  -6.2800110e+01   3.5095490e+01   3.5328056e+01
  -5.2257164e+01   4.2614216e+01   5.8502071e+01
  -5.8700447e+01   8.5325620e+00   7.6610428e+01
  -7.0269318e+01  -3.7572170e+00   5.9229839e+01
  -5.7739288e+01  -7.5900642e+01   6.0381645e+01
  -6.5901184e+01  -6.7085678e+01   3.6005661e+01
  -6.9571548e+01  -5.5470188e+01   5.9815056e+01
  -4.5789322e+01  -7.6411301e+01   8.1808594e+01
  -3.7312283e+01  -9.1311241e+01   6.1586349e+01
   3.7670341e+01  -8.8472504e+01   5.9620541e+01
   2.8232685e+01  -9.8042084e+01   3.6490929e+01
   1.5547680e+01  -9.7245750e+01   5.9702641e+01
   4.2075748e+01  -7.7449875e+01   8.0144608e+01
   5.6036835e+01  -7.2656029e+01   6.0868752e+01
   7.7580475e+01  -3.6289980e+00   5.8583229e+01
   7.9716614e+01  -1.5451982e+01   3.7192566e+01
   7.6654839e+01  -2.7831150e+01   5.9007576e+01
   5.9487381e+01   5.9149399e+01  -2.2871395e+01
   4.7742897e+01   6.2438549e+01  -6.0677864e+01
   7.3031128e+01   3.8267685e+01  -4.2964821e+01
  -4.8675491e+01   6.3989204e+01  -2.2826584e+01
  -5.6048523e+01   5.2238403e+01  -5.9123642e+01
  -2.6054230e+01   7.7356171e+01  -4.9483093e+01
  -6.8997604e+01  -3.5879944e+01  -1.5316778e+01
  -5.9546471e+01  -4.4406296e+01  -5.0347549e+01
  -6.7039383e+01  -1.4943735e+01  -3.7631859e+01
  -1.6129150e+00  -9.3125168e+01  -1.6944733e+01
   7.3769250e+00  -8.5701912e+01  -5.1916443e+01
  -2.1669903e+01  -8.5195633e+01  -3.9235664e+01
   7.1150055e+01  -4.2141434e+01  -1.4009430e+01
   6.3177513e+01  -3.0263496e+01  -4.7120529e+01
   5.7443527e+01  -5.8190620e+01  -3.5811806e+01
  -4.5865707e+01   2.1456730e+01   8.8456177e+01
  -4.1959290e+01   4.3269196e+01   7.9061104e+01
  -2.8108511e+01   3.5594944e+01   9.7240135e+01
  -3.2085080e+00   4.7412827e+01   1.0180788e+02
   2.3558907e+01   5.2215775e+01   9.6598709e+01
  -4.8926437e+01  -5.4776642e+01   9.0644562e+01
  -6.4046906e+01  -4.2589664e+01   7.8469864e+01
  -5.1181602e+01  -2.9611269e+01   9.4225334e+01
  -4.9577774e+01  -3.4054280e+00   9.2659523e+01
   2.2678974e+01  -7.9553802e+01   9.3207474e+01
   5.2233540e+00  -9.0107147e+01   8.0788300e+01
  -2.8863640e+00  -7.6379059e+01   9.7968925e+01
  -2.8581417e+01  -6.7164551e+01   9.7375351e+01
   6.1911316e+01  -1.6252926e+01   8.8412323e+01
   6.7637360e+01  -3.5570107e+01   7.7700172e+01
   5.2963005e+01  -3.8603134e+01   9.4484924e+01
   3.9498402e+01  -6.1016914e+01   9.6033310e+01
   4.0815678e+01   3.0610210e+01   9.8711349e+01
   5.3261944e+01   6.5378820e+00   9.4856613e+01
   6.7506371e+01   3.4324060e+00   7.7272957e+01
   6.7436249e+01   5.1410027e+01   9.0020890e+00
   7.9397614e+01   2.8356609e+01   1.1328962e+01
   7.1307785e+01   3.8197094e+01   3.6083820e+01
   7.0958206e+01   2.1402771e+01   5.9453728e+01
  -1.0261219e+01   8.0314941e+01   7.7072740e+00
  -5.0386800e-01   9.2277222e+01  -2.5497524e+01
   1.5284004e+01   8.5471642e+01   5.6233290e+00
   4.5544521e+01   7.1543922e+01   5.7389620e+00
  -3.6251518e+01   6.3128174e+01   6.1043633e+01
  -2.6851862e+01   7.9423141e+01   3.5628059e+01
  -3.8450539e+01   7.0831848e+01   8.0403250e+00
  -7.4784332e+01  -4.6101760e+00   1.2114017e+01
  -6.8524857e+01   6.6147440e+00  -1.6309834e+01
  -7.1044350e+01   2.4649544e+01   1.0327316e+01
  -5.9444244e+01   4.9629086e+01   7.7285800e+00
  -7.2880753e+01  -3.0293472e+01   6.0059364e+01
  -7.6512878e+01  -1.6706842e+01   3.7270325e+01
  -7.6848755e+01  -2.8572655e+01   1.1694399e+01
  -3.7213280e+01  -9.4845428e+01   1.0661640e+01
  -4.1604614e+01  -8.2059021e+01  -1.7407837e+01
  -5.6559963e+01  -7.6651382e+01   9.4472890e+00
  -7.0055054e+01  -5.4228081e+01   9.9326920e+00
  -1.0647251e+01  -9.8938156e+01   6.1305069e+01
  -2.6401237e+01  -1.0267499e+02   3.7305664e+01
  -1.2785666e+01  -1.0343086e+02   1.0361692e+01
   5.8650650e+01  -7.3591110e+01   1.2540564e+01
   4.8133163e+01  -7.6679916e+01  -1.5798737e+01
   3.8995491e+01  -8.9572144e+01   1.0055490e+01
   1.4393503e+01  -1.0093289e+02   9.0746060e+00
   6.9807617e+01  -5.1633080e+01   6.0591064e+01
   6.5682213e+01  -6.4181107e+01   3.7995449e+01
   7.1562637e+01  -5.4079430e+01   1.3169926e+01
   7.3654114e+01   1.7653049e+01  -1.6417810e+01
   7.8058426e+01  -1.0973630e+00   1.1187694e+01
   8.1558075e+01  -2.9276897e+01   1.1170992e+01
   1.0374308e+01   8.5920074e+01  -6.6044456e+01
   2.5211210e+01   5.6084007e+01  -1.0458980e+02
  -1.1133654e+01   2.3637600e+01  -1.1770866e+02
   3.4534210e+01   7.8382130e+00  -1.1614781e+02
  -6.1796944e+01   1.7525032e+01  -5.3410385e+01
  -5.1989113e+01   2.4146240e+01  -9.5048477e+01
  -4.1362591e+01  -1.6317335e+01  -1.1511437e+02
  -4.5811295e+01  -7.1118675e+01  -5.1891914e+01
  -5.5329285e+01  -5.7292652e+01  -9.3955643e+01
  -1.1703004e+01  -6.1596252e+01  -1.1782082e+02
   3.6709503e+01  -7.5712898e+01  -5.0147659e+01
   2.2635380e+01  -7.9407455e+01  -9.3455086e+01
   4.0768330e+01  -4.2008842e+01  -1.1894352e+02
   6.6414368e+01   4.8063300e+00  -4.9995850e+01
   5.9515587e+01  -1.4486710e+01  -8.6962303e+01
  -5.2696970e+00  -1.1245749e+01   1.1418767e+02
  -3.4944470e+00   4.1754900e-01   1.1431883e+02
   4.4236490e+00  -7.8295930e+00   1.1482210e+02
  -5.4522920e+00  -2.1918991e+01   1.1434424e+02
