-316.713 -244.806 99.795 E1
-293.693 -289.65 6.353 E2
-250.994 -317.827 -78.714 E3
-201.86 -325.542 -153.22 E4
-149.549 -309.37 -228.304 E5
-95.092 -273.066 -294.271 E6
-50.166 -220.878 -344.808 E7
-0.0 -156.562 -381.69 E8
50.702 -66.544 -403.967 E9
-255.285 -317.497 65.1 E10
-213.535 -352.564 -17.079 E11
-157.47 -367.457 -101.899 E12
-104.127 -358.463 -175.663 E13
-49.877 -328.306 -244.806 E14
-0.0 -281.894 -301.243 E15
50.166 -220.878 -344.808 E16
101.322 -128.756 -378.637 E17
-163.245 -377.193 35.727 E18
-113.327 -395.262 -33.664 E19
-55.529 -393.241 -111.636 E20
-0.0 -369.519 -183.419 E21
49.877 -328.306 -244.806 E22
95.092 -273.066 -294.271 E23
145.918 -192.206 -334.618 E24
-53.466 -408.381 23.474 E25
-0.0 -410.733 -38.615 E26
55.529 -393.241 -111.636 E27
104.127 -358.463 -175.663 E28
149.549 -309.37 -228.304 E29
194.516 -241.918 -271.745 E30
-0.0 -404.957 78.714 E31
53.466 -408.381 23.474 E32
113.327 -395.262 -33.664 E33
157.47 -367.457 -101.899 E34
201.86 -325.542 -153.22 E35
221.951 -279.048 -207.512 E36
163.245 -377.193 35.727 E37
213.535 -352.564 -17.079 E38
250.994 -317.827 -78.714 E39
274.138 -271.292 -146.496 E40
270.343 -222.075 -218.609 E41
241.588 -172.321 -286.597 E42
208.007 -115.307 -337.093 E43
158.13 -47.732 -378.059 E44
86.718 26.527 -402.441 E45
255.285 -317.497 65.1 E46
293.693 -289.65 6.353 E47
323.727 -248.395 -60.686 E48
334.247 -199.261 -137.049 E49
317.167 -145.877 -219.847 E50
281.935 -89.44 -287.629 E51
238.04 -27.104 -335.855 E52
162.998 49.836 -375.708 E53
316.713 -244.806 99.795 E54
353.1 -211.307 29.497 E55
375.955 -161.925 -51.197 E56
372.283 -112.419 -137.709 E57
345.715 -62.831 -216.175 E58
301.696 -2.64 -281.358 E59
237.421 72.608 -329.461 E60
365.394 -147.651 121.991 E61
396.665 -105.53 41.172 E62
404.957 -61.263 -49.506 E63
389.611 -19.06 -134.326 E64
352.275 26.486 -213.081 E65
304.213 87.254 -264.608 E66
355.658 -80.158 193.031 E67
389.899 -52.724 124.053 E68
409.495 -3.589 50.042 E69
408.464 38.615 -43.07 E70
383.587 74.547 -132.263 E71
346.705 105.984 -196.868 E72
322.695 -31.065 255.12 E73
399.305 92.163 47.649 E74
386.64 133.129 -54.498 E75
351.78 164.029 -139.73 E76
306.317 169.805 -217.99 E77
247.694 167.082 -284.493 E78
175.911 152.932 -340.394 E79
95.422 126.611 -380.864 E80
-0.0 82.963 -404.132 E81
286.969 19.555 295.756 E82
361.145 168.402 106.767 E83
370.097 180.49 25.248 E84
340.724 221.291 -71.618 E85
299.923 234.327 -159.202 E86
238.082 238.082 -238.412 E87
173.848 222.528 -300.748 E88
95.216 204.17 -345.592 E89
-0.0 157.882 -381.153 E90
251.324 67.328 320.137 E91
279.089 118.484 279.79 E92
298.231 179.211 221.662 E93
321.829 201.076 161.843 E94
325.954 236.844 88.574 E95
311.35 270.632 -4.786 E96
269.064 298.85 -92.122 E97
225.21 298.85 -173.683 E98
160.976 290.434 -244.806 E99
91.792 266.506 -301.243 E100
-0.0 295.756 -287.629 E101
237.545 142.742 305.616 E102
252.768 190.473 264.608 E103
262.587 244.889 203.139 E104
277.975 268.445 144.474 E105
272.777 302.934 63.409 E106
236.308 337.506 -20.875 E107
187.421 352.481 -104.003 E108
139.235 344.684 -178.922 E109
75.084 325.212 -242.496 E110
206.852 214.195 285.525 E111
213.7 254.707 244.229 E112
212.875 304.007 180.201 E113
225.664 322.283 124.053 E114
179.788 368.612 44.844 E115
133.831 388.662 -34.86 E116
82.675 388.868 -110.233 E117
45.504 370.51 -175.663 E118
-0.0 344.395 -227.108 E119
169.31 260.73 271.209 E120
161.678 304.089 227.108 E121
147.94 348.521 163.823 E122
125.043 384.866 80.117 E123
92.617 401.162 26.321 E124
42.905 408.34 -40.1 E125
-0.0 397.738 -109.573 E126
-45.504 370.51 -175.663 E127
-75.084 325.212 -242.496 E128
-91.792 266.506 -301.243 E129
-95.216 204.17 -345.592 E130
-95.422 126.611 -380.864 E131
-86.718 26.527 -402.441 E132
124.383 307.885 244.806 E133
103.715 339.238 210.606 E134
80.901 380.617 137.049 E135
35.067 400.626 92.122 E136
-0.0 410.815 37.954 E137
-42.905 408.34 -40.1 E138
-82.675 388.868 -110.233 E139
-139.235 344.684 -178.922 E140
-160.976 290.434 -244.806 E141
-173.848 222.528 -300.748 E142
-175.911 152.932 -340.394 E143
-162.998 49.836 -375.708 E144
69.556 327.274 241.341 E145
37.501 356.73 203.758 E146
-0.0 382.226 155.201 E147
-35.067 400.626 92.122 E148
-92.617 401.162 26.321 E149
-133.831 388.662 -34.86 E150
-187.421 352.481 -104.003 E151
-225.21 298.85 -173.683 E152
-238.082 238.082 -238.412 E153
-247.694 167.082 -284.493 E154
-237.421 72.608 -329.461 E155
-37.501 356.73 203.758 E156
-80.901 380.617 137.049 E157
-125.043 384.866 80.117 E158
-179.788 368.612 44.844 E159
-236.308 337.506 -20.875 E160
-269.064 298.85 -92.122 E161
-299.923 234.327 -159.202 E162
-306.317 169.805 -217.99 E163
-304.213 87.254 -264.608 E164
-69.556 327.274 241.341 E165
-103.715 339.238 210.606 E166
-147.94 348.521 163.823 E167
-225.664 322.283 124.053 E168
-272.777 302.934 63.409 E169
-311.35 270.632 -4.786 E170
-340.724 221.291 -71.618 E171
-351.78 164.029 -139.73 E172
-346.705 105.984 -196.868 E173
-124.383 307.885 244.806 E174
-161.678 304.089 227.108 E175
-212.875 304.007 180.201 E176
-277.975 268.445 144.474 E177
-325.954 236.844 88.574 E178
-370.097 180.49 25.248 E179
-386.64 133.129 -54.498 E180
-383.587 74.547 -132.263 E181
-352.275 26.486 -213.081 E182
-301.696 -2.64 -281.358 E183
-238.04 -27.104 -335.855 E184
-158.13 -47.732 -378.059 E185
-50.702 -66.544 -403.967 E186
-169.31 260.73 271.209 E187
-213.7 254.707 244.229 E188
-262.587 244.889 203.139 E189
-321.829 201.076 161.843 E190
-361.145 168.402 106.767 E191
-399.305 92.163 47.649 E192
-408.464 38.615 -43.07 E193
-389.611 -19.06 -134.326 E194
-345.715 -62.831 -216.175 E195
-281.935 -89.44 -287.629 E196
-208.007 -115.307 -337.093 E197
-101.322 -128.756 -378.637 E198
-206.852 214.195 285.525 E199
-252.768 190.473 264.608 E200
-298.231 179.211 221.662 E201
-409.495 -3.589 50.042 E202
-404.957 -61.263 -49.506 E203
-372.283 -112.419 -137.709 E204
-317.167 -145.877 -219.847 E205
-241.588 -172.321 -286.597 E206
-145.918 -192.206 -334.618 E207
-237.545 142.742 305.616 E208
-279.089 118.484 279.79 E209
-389.899 -52.724 124.053 E210
-396.665 -105.53 41.172 E211
-375.955 -161.925 -51.197 E212
-334.247 -199.261 -137.049 E213
-270.343 -222.075 -218.609 E214
-194.516 -241.918 -271.745 E215
-251.324 67.328 320.137 E216
-286.969 19.555 295.756 E217
-322.695 -31.065 255.12 E218
-355.658 -80.158 193.031 E219
-365.394 -147.651 121.991 E220
-353.1 -211.307 29.497 E221
-323.727 -248.395 -60.686 E222
-274.138 -271.292 -146.496 E223
-221.951 -279.048 -207.512 E224
-335.072 -142.907 193.691 E225
-301.449 -199.55 198.766 E226
-307.431 -102.89 255.12 E227
-280.326 -51.445 298.272 E228
-247.653 5.198 329.915 E229
-259.039 -229.954 224.096 E230
-275.582 -158.46 262.958 E231
-259.74 -113.492 299.758 E232
-240.021 -56.313 330.781 E233
-213.329 -261.556 237.215 E234
-236.39 -200.457 272.282 E235
-228.634 -156.562 305.616 E236
-213.122 -108.129 336.268 E237
-166.216 -291.383 240.144 E238
-195.96 -216.093 291.713 E239
-196.249 -174.219 318.322 E240
166.216 -291.383 240.144 E241
195.96 -216.093 291.713 E242
196.249 -174.219 318.322 E243
213.329 -261.556 237.215 E244
236.39 -200.457 272.282 E245
228.634 -156.562 305.616 E246
213.122 -108.129 336.268 E247
259.039 -229.954 224.096 E248
275.582 -158.46 262.958 E249
259.74 -113.492 299.758 E250
240.021 -56.313 330.781 E251
301.449 -199.55 198.766 E252
335.072 -142.907 193.691 E253
307.431 -102.89 255.12 E254
280.326 -51.445 298.272 E255
247.653 5.198 329.915 E256
