-8.965 25.556 -2.129 EEG001
0.034 26.874 -0.522 EEG002
9.097 25.854 -2.156 EEG003
-16.701 20.883 -3.225 EEG004
-10.263 23.4 6.464 EEG005
0.07 24.598 10.786 EEG006
10.876 23.67 6.686 EEG007
16.976 21.213 -3.275 EEG008
-21.398 12.935 -3.478 EEG009
-19.632 14.629 5.153 EEG010
-15.301 16.174 12.849 EEG011
-8.373 17.338 18.376 EEG012
0.095 17.819 20.24 EEG013
8.988 17.542 18.132 EEG014
15.786 16.538 12.429 EEG015
20.682 15.175 4.984 EEG016
22.244 13.528 -3.654 EEG017
-25.604 4.436 -15.357 EEG018
-24.599 4.3 -3.391 EEG019
-23.515 5.678 7.449 EEG020
-18.328 6.918 16.915 EEG021
-10.373 7.921 24.359 EEG022
0.115 8.341 27.003 EEG023
10.593 8.051 24.0 EEG024
18.971 7.224 16.941 EEG025
24.221 6.071 7.442 EEG026
24.916 4.695 -3.45 EEG027
25.616 4.375 -15.391 EEG028
-26.158 -4.82 -14.704 EEG029
-25.63 -4.878 -2.846 EEG030
-24.448 -4.19 8.88 EEG031
-19.904 -3.542 19.599 EEG032
-11.011 -3.04 27.333 EEG033
0.122 -2.792 30.528 EEG034
11.473 -2.931 26.925 EEG035
20.44 -3.32 19.362 EEG036
25.415 -3.891 8.895 EEG037
25.91 -4.574 -2.89 EEG038
26.056 -4.983 -14.7 EEG039
-26.074 -14.165 -13.919 EEG040
-25.834 -14.015 -2.149 EEG041
-24.239 -14.176 9.425 EEG042
-19.355 -14.316 19.985 EEG043
-10.815 -14.402 27.809 EEG044
0.117 -14.41 30.281 EEG045
11.689 -14.335 27.62 EEG046
20.286 -14.203 19.972 EEG047
25.375 -14.04 9.503 EEG048
26.053 -13.87 -2.171 EEG049
26.239 -14.324 -13.969 EEG050
-22.234 -22.464 -12.485 EEG051
-22.059 -22.369 -0.757 EEG052
-20.487 -23.233 8.643 EEG053
-16.143 -23.994 17.036 EEG054
-8.716 -24.523 22.973 EEG055
0.099 -24.702 25.159 EEG056
9.721 -24.511 23.363 EEG057
16.953 -23.924 17.225 EEG058
20.674 -23.116 8.555 EEG059
22.248 -22.252 -0.774 EEG060
22.504 -22.655 -12.553 EEG065
-16.701 -29.701 0.85 EEG066
-11.119 -30.713 11.319 EEG067
0.066 -31.117 15.412 EEG068
11.201 -30.712 11.084 EEG069
16.953 -29.73 0.831 EEG070
-8.957 -34.245 2.692 EEG071
0.033 -34.989 4.464 EEG072
9.088 -34.156 2.68 EEG073
0.001 -36.107 -7.028 EEG074
