5.854 5.584 -2.607 E1
3.908 7.722 3.103 E2
2.902 7.228 5.047 E3
0.0 3.85 7.982 E4
2.726 8.987 1.101 E5
0.0 8.054 5.103 E6
-2.464 3.292 7.696 E7
0.0 9.181 3.141 E8
-2.902 7.228 5.047 E9
-2.726 8.987 1.101 E10
-3.908 7.722 3.103 E11
-4.511 6.09 4.415 E12
-5.748 5.516 2.869 E13
-5.61 4.206 4.681 E14
-4.817 2.729 6.37 E15
-3.738 0.971 7.715 E16
-5.854 5.584 -2.607 E17
-6.472 4.175 -0.361 E18
-6.902 3.002 2.458 E19
-5.542 0.288 6.457 E20
-3.955 -1.536 7.853 E21
-6.984 -0.81 4.653 E22
-6.919 1.293 -3.596 E23
-7.388 -1.888 -0.636 E24
-7.396 -2.325 2.413 E25
-6.815 -3.046 4.226 E26
-6.633 -4.721 2.782 E27
-5.898 -4.546 5.012 E28
-6.656 -3.782 -3.025 E29
-6.104 -5.822 0.052 E30
-4.164 -6.131 5.427 E31
-5.466 -5.938 -2.925 E32
-1.866 -7.439 5.284 E33
0.0 -4.415 8.223 E34
-2.77 -8.707 0.242 E35
0.0 -7.92 4.741 E36
0.0 -9.1 0.494 E37
1.866 -7.439 5.284 E38
2.77 -8.707 0.242 E39
4.164 -6.131 5.427 E40
3.955 -1.536 7.853 E41
5.898 -4.546 5.012 E42
5.466 -5.938 -2.925 E43
6.104 -5.822 0.052 E44
6.633 -4.721 2.782 E45
6.815 -3.046 4.226 E46
6.656 -3.782 -3.025 E47
7.396 -2.325 2.413 E48
6.984 -0.81 4.653 E49
5.542 0.288 6.457 E50
3.738 0.971 7.715 E51
7.388 -1.888 -0.636 E52
4.817 2.729 6.37 E53
2.464 3.292 7.696 E54
6.919 1.293 -3.596 E55
6.902 3.002 2.458 E56
5.61 4.206 4.681 E57
6.472 4.175 -0.361 E58
5.748 5.516 2.869 E59
4.511 6.09 4.415 E60
6.189 4.576 -4.46 E61
3.786 6.725 -6.605 E62
-3.786 6.725 -6.605 E63
-6.189 4.576 -4.46 E64
