-17.299 49.314 -4.108 Fp1
0.066 51.859 -1.007 Fpz
17.555 49.889 -4.161 Fp2
-28.778 37.661 -28.021 AF9
-32.227 40.297 -6.223 AF7
-26.697 42.818 3.513 AF5
-19.804 45.153 12.474 AF3
-10.855 46.956 19.247 AF1
0.136 47.465 20.813 AFz
11.647 47.19 19.254 AF2
20.986 45.676 12.902 AF4
27.375 43.373 3.546 AF6
32.758 40.934 -6.32 AF8
29.638 37.533 -28.21 AF10
-41.196 24.477 -29.354 F9
-41.29 24.96 -6.711 F7
-37.883 28.228 9.944 F5
-29.526 31.211 24.794 F3
-16.158 33.456 35.46 F1
0.183 34.385 39.057 Fz
17.344 33.85 34.989 F2
30.462 31.912 23.984 F4
39.91 29.283 9.618 F6
42.924 26.104 -7.052 F8
42.378 24.721 -29.648 F10
-49.407 8.561 -29.635 FT9
-47.468 8.298 -6.544 FT7
-45.375 10.956 14.374 FC5
-35.366 13.349 32.641 FC3
-20.017 15.285 47.005 FC1
0.221 16.096 52.106 FCz
20.441 15.536 46.312 FC2
36.607 13.941 32.691 FC4
46.738 11.715 14.361 FC6
48.079 9.06 -6.658 FT8
49.429 8.441 -29.699 FT10
-50.476 -9.302 -28.374 T9
-49.457 -9.413 -5.492 T7
-47.177 -8.086 17.136 C5
-38.408 -6.835 37.82 C3
-21.248 -5.867 52.743 C1
0.236 -5.387 58.909 Cz
22.138 -5.656 51.955 C2
39.442 -6.406 37.363 C4
49.043 -7.508 17.164 C6
49.997 -8.827 -5.577 T8
50.279 -9.615 -28.367 T10
-50.314 -27.334 -26.86 TP9
-49.851 -27.045 -4.146 TP7
-46.773 -27.356 18.187 CP5
-37.349 -27.625 38.564 CP3
-20.869 -27.791 53.661 CP1
0.227 -27.807 58.431 CPz
22.556 -27.663 53.297 CP2
39.145 -27.406 38.538 CP4
48.964 -27.092 18.338 CP6
50.273 -26.765 -4.19 TP8
50.633 -27.64 -26.955 TP10
-42.904 -43.349 -24.093 P9
-42.566 -43.165 -1.461 P7
-39.533 -44.832 16.679 P5
-31.15 -46.3 32.873 P3
-16.819 -47.321 44.33 P1
0.191 -47.667 48.549 Pz
18.758 -47.298 45.082 P2
32.713 -46.166 33.238 P4
39.894 -44.605 16.508 P6
42.931 -42.939 -1.493 P8
43.424 -43.716 -24.223 P10
-32.268 -57.616 -20.841 PO9
-32.227 -57.312 1.641 PO7
-28.457 -58.378 12.693 PO5
-21.456 -59.266 21.841 PO3
-11.149 -59.804 27.347 PO1
0.127 -60.045 29.74 POz
11.681 -59.819 27.263 PO2
21.615 -59.264 21.389 PO4
29.277 -58.44 12.768 PO6
32.713 -57.37 1.604 PO8
32.314 -57.643 -20.886 PO10
-17.285 -66.081 5.194 O1
0.063 -67.517 8.613 Oz
17.537 -65.909 5.171 O2
-17.523 -67.327 -17.169 I1
0.003 -69.675 -13.562 Iz
17.478 -67.145 -17.192 I2
-25.439 44.576 -16.598 AFp9h
-22.655 46.985 -2.935 AFp7h
-16.446 48.457 1.588 AFp5h
-10.104 49.862 5.892 AFp3h
-3.486 51.054 9.52 AFp1h
4.175 51.169 9.678 AFp2h
11.12 50.301 6.725 AFp4h
16.833 48.761 1.662 AFp6h
23.107 47.416 -2.777 AFp8h
25.752 44.98 -16.635 AFp10h
-37.171 31.649 -17.815 AFF9h
-36.053 34.553 0.527 AFF7h
-29.853 37.634 13.568 AFF5h
-20.166 40.191 24.204 AFF3h
-6.72 41.58 29.587 AFF1h
7.921 41.841 30.073 AFF2h
21.263 40.637 24.243 AFF4h
30.791 38.239 13.435 AFF6h
36.972 35.285 0.37 AFF8h
37.806 32.086 -17.89 AFF10h
-46.464 16.502 -18.366 FFT9h
-43.78 18.394 2.848 FFT7h
-38.337 21.407 21.24 FFC5h
-26.098 23.954 36.252 FFC3h
-9.064 25.657 45.65 FFC1h
10.338 25.888 45.712 FFC2h
26.946 24.46 35.639 FFC4h
39.448 22.213 20.742 FFC6h
45.868 19.382 2.634 FFT8h
47.069 16.756 -18.416 FFT10h
-49.436 -1.085 -17.509 FTT9h
-48.396 0.486 5.041 FTT7h
-43.893 2.529 26.625 FCC5h
-30.0 4.218 43.708 FCC3h
-10.706 5.344 54.375 FCC1h
11.04 5.435 53.807 FCC2h
30.49 4.582 43.197 FCC4h
45.25 3.136 26.65 FCC6h
49.297 1.143 4.996 FTT8h
49.435 -1.063 -17.417 FTT10h
-51.11 -18.932 -16.365 TTP9h
-50.283 -17.999 6.554 TTP7h
-44.901 -17.471 28.922 CCP5h
-31.103 -16.987 47.191 CCP3h
-10.786 -16.643 57.719 CCP1h
11.882 -16.541 57.691 CCP2h
32.388 -16.681 47.291 CCP4h
46.428 -17.034 29.164 CCP6h
50.538 -17.524 6.61 TTP8h
52.081 -18.965 -16.454 TTP10h
-45.931 -35.704 -14.0 TPP9h
-45.061 -35.748 7.569 TPP7h
-40.028 -37.007 27.768 CPP5h
-27.569 -38.016 44.248 CPP3h
-9.297 -38.55 53.573 CPP1h
11.412 -38.547 54.302 CPP2h
29.779 -37.893 44.738 CPP4h
41.78 -36.801 27.812 CPP6h
46.142 -35.513 7.582 TPP8h
46.367 -35.821 -13.989 TPP10h
-37.961 -51.511 -11.174 PPO9h
-36.998 -51.421 7.611 PPO7h
-31.739 -52.829 21.938 PPO5h
-21.089 -53.868 32.617 PPO3h
-7.08 -54.421 38.496 PPO1h
8.182 -54.472 39.348 PPO2h
22.212 -53.846 33.339 PPO4h
32.091 -52.677 21.764 PPO6h
37.088 -51.26 7.555 PPO8h
38.205 -51.599 -11.137 PPO10h
-25.188 -63.509 -7.728 POO9h
-23.577 -62.955 7.088 POO7h
-18.776 -63.615 13.544 POO5h
-11.672 -64.02 17.489 POO3h
-4.066 -64.207 19.222 POO1h
3.998 -64.15 18.559 POO2h
11.926 -64.004 17.009 POO4h
18.908 -63.615 13.078 POO6h
24.151 -63.023 7.133 POO8h
25.795 -64.129 -7.739 POO10h
-8.727 -69.335 -4.067 OI1h
8.87 -69.354 -4.074 OI2h
-8.704 51.264 -2.631 Fp1h
8.91 51.767 -2.674 Fp2h
-32.221 39.028 -17.456 AF9h
-30.074 41.627 -1.031 AF7h
-23.295 43.996 8.038 AF5h
-15.995 46.254 16.675 AF3h
-5.405 47.368 20.646 AF1h
