11.473 10.944 -5.109 E1
10.49 13.3 0.609 E2
7.66 15.134 6.081 E3
5.687 14.165 9.891 E4
2.933 11.273 13.505 E5
0.0 7.546 15.643 E6
-2.426 3.09 16.732 E7
8.369 15.856 -2.686 E8
5.343 17.613 2.157 E9
3.629 17.264 6.318 E10
0.0 15.785 10.0 E11
-2.933 11.273 13.505 E12
-4.829 6.451 15.083 E13
2.518 18.79 -1.878 E14
0.0 18.014 2.643 E15
0.0 17.993 6.156 E16
0.0 18.378 -4.384 E17
-3.629 17.264 6.318 E18
-5.687 14.165 9.891 E19
-7.584 10.153 11.781 E20
-2.518 18.79 -1.878 E21
-5.343 17.613 2.157 E22
-7.66 15.134 6.081 E23
-8.84 11.936 8.653 E24
-8.369 15.856 -2.686 E25
-10.49 13.3 0.609 E26
-11.265 10.81 5.623 E27
-10.995 8.242 9.173 E28
-9.44 5.348 12.484 E29
-7.326 1.904 15.121 E30
-3.876 -1.357 16.978 E31
-11.473 10.944 -5.109 E32
-12.685 8.182 -0.707 E33
-13.527 5.884 4.817 E34
-12.716 2.954 9.4 E35
-10.861 0.565 12.654 E36
-7.751 -3.011 15.391 E37
-12.986 7.159 -6.647 E38
-14.256 1.685 -1.75 E39
-14.653 0.064 4.249 E40
-13.688 -1.588 9.119 E41
-11.807 -4.637 11.901 E42
-12.923 4.792 -10.414 E43
-13.561 2.534 -7.048 E44
-14.48 -3.699 -1.247 E45
-14.496 -4.557 4.728 E46
-13.356 -5.97 8.283 E47
-11.764 4.415 -15.728 E48
-12.485 0.826 -12.031 E49
-13.445 -7.976 -0.46 E50
-13.0 -9.252 5.451 E51
-11.559 -8.91 9.823 E52
-8.313 -8.003 13.842 E53
-4.501 -6.769 16.264 E54
0.0 -4.239 17.428 E55
-12.241 -4.873 -11.175 E56
-13.045 -7.413 -5.929 E57
-11.963 -11.41 0.103 E58
-10.317 -12.762 5.916 E59
-8.161 -12.016 10.637 E60
-4.648 -10.865 13.991 E61
0.0 -13.235 12.816 E62
-10.572 -8.528 -11.128 E63
-10.713 -11.637 -5.732 E64
-9.208 -14.432 0.258 E65
-7.153 -15.195 6.205 E66
-3.657 -14.579 10.356 E67
-7.503 -12.689 -10.427 E68
-6.995 -15.072 -5.586 E69
-5.429 -17.064 0.475 E70
-2.785 -16.726 6.497 E71
0.0 -15.521 9.292 E72
-3.825 -14.862 -10.183 E73
-2.232 -16.761 -5.219 E74
0.0 -17.834 0.967 E75
2.785 -16.726 6.497 E76
3.657 -14.579 10.356 E77
4.648 -10.865 13.991 E78
4.501 -6.769 16.264 E79
3.876 -1.357 16.978 E80
0.0 -15.579 -9.803 E81
2.232 -16.761 -5.219 E82
5.429 -17.064 0.475 E83
7.153 -15.195 6.205 E84
8.161 -12.016 10.637 E85
8.313 -8.003 13.842 E86
7.751 -3.011 15.391 E87
3.825 -14.862 -10.183 E88
6.995 -15.072 -5.586 E89
9.208 -14.432 0.258 E90
10.317 -12.762 5.916 E91
11.559 -8.91 9.823 E92
11.807 -4.637 11.901 E93
7.503 -12.689 -10.427 E94
10.713 -11.637 -5.732 E95
11.963 -11.41 0.103 E96
13.0 -9.252 5.451 E97
13.356 -5.97 8.283 E98
10.572 -8.528 -11.128 E99
13.045 -7.413 -5.929 E100
13.445 -7.976 -0.46 E101
14.496 -4.557 4.728 E102
13.688 -1.588 9.119 E103
10.861 0.565 12.654 E104
7.326 1.904 15.121 E105
2.426 3.09 16.732 E106
12.241 -4.873 -11.175 E107
14.48 -3.699 -1.247 E108
14.653 0.064 4.249 E109
12.716 2.954 9.4 E110
9.44 5.348 12.484 E111
4.829 6.451 15.083 E112
12.485 0.826 -12.031 E113
13.561 2.534 -7.048 E114
14.256 1.685 -1.75 E115
13.527 5.884 4.817 E116
10.995 8.242 9.173 E117
7.584 10.153 11.781 E118
11.764 4.415 -15.728 E119
12.923 4.792 -10.414 E120
12.986 7.159 -6.647 E121
12.685 8.182 -0.707 E122
11.265 10.81 5.623 E123
8.84 11.936 8.653 E124
12.129 8.968 -8.74 E125
7.421 13.181 -12.945 E126
-7.421 13.181 -12.945 E127
-12.129 8.968 -8.74 E128
0.0 0.0 17.641 Cz
