-27.0 83.0 -3.0 Fp1
-51.0 71.0 -3.0 AF7
-36.0 76.0 24.0 AF3
-25.0 62.0 56.0 F1
-48.0 59.0 44.0 F3
-64.0 55.0 23.0 F5
-71.0 51.0 -3.0 F7
-83.0 27.0 -3.0 FT7
-78.0 30.0 27.0 FC5
-59.0 31.0 56.0 FC3
-33.0 33.0 74.0 FC1
-34.0 0.0 81.0 C1
-63.0 0.0 61.0 C3
-82.0 0.0 31.0 C5
-87.0 0.0 -3.0 T7(T3)
-83.0 -27.0 -3.0 TP7
-78.0 -30.0 27.0 CP5
-59.0 -31.0 56.0 CP3
-33.0 -33.0 74.0 CP1
-25.0 -62.0 56.0 P1
-48.0 -59.0 44.0 P3
-64.0 -55.0 23.0 P5
-71.0 -51.0 -3.0 P7
-64.0 -47.0 -37.0 P9
-51.0 -71.0 -3.0 PO7
-36.0 -76.0 24.0 PO3
-27.0 -83.0 -3.0 O1
0.0 -79.0 -37.0 Iz(inion)
0.0 -87.0 -3.0 Oz
0.0 -82.0 31.0 POz
0.0 -63.0 61.0 Pz
0.0 -34.0 81.0 CPz
0.0 87.0 -3.0 Fpz
27.0 83.0 -3.0 Fp2
51.0 71.0 -3.0 AF8
36.0 76.0 24.0 AF4
0.0 82.0 31.0 Afz
0.0 63.0 61.0 Fz
25.0 62.0 56.0 F2
48.0 59.0 44.0 F4
64.0 55.0 23.0 F6
71.0 51.0 -3.0 F8
83.0 27.0 -3.0 FT8
78.0 30.0 27.0 FC6
59.0 31.0 56.0 FC4
33.0 33.0 74.0 FC2
0.0 34.0 81.0 FCz
0.0 0.0 88.0 Cz
34.0 0.0 81.0 C2
63.0 0.0 61.0 C4
82.0 0.0 31.0 C6
87.0 0.0 -3.0 T8(T4)
83.0 -27.0 -3.0 TP8
78.0 -30.0 27.0 CP6
59.0 -31.0 56.0 CP4
33.0 -33.0 74.0 CP2
25.0 -62.0 56.0 P2
48.0 -59.0 44.0 P4
64.0 -55.0 23.0 P6
71.0 -51.0 -3.0 P8
64.0 -47.0 -37.0 P10
51.0 -71.0 -3.0 PO8
36.0 -76.0 24.0 PO4
27.0 -83.0 -3.0 O2
