-27.0 83.0 -3.0 Fp1
-36.0 76.0 24.0 AF3
-71.0 51.0 -3.0 F7
-48.0 59.0 44.0 F3
-33.0 33.0 74.0 FC1
-78.0 30.0 27.0 FC5
-87.0 0.0 -3.0 T7(T3)
-63.0 0.0 61.0 C3
-33.0 -33.0 74.0 CP1
-78.0 -30.0 27.0 CP5
-71.0 -51.0 -3.0 P7
-48.0 -59.0 44.0 P3
0.0 -63.0 61.0 Pz
-36.0 -76.0 24.0 PO3
-27.0 -83.0 -3.0 O1
0.0 -87.0 -3.0 Oz
27.0 -83.0 -3.0 O2
36.0 -76.0 24.0 PO4
48.0 -59.0 44.0 P4
71.0 -51.0 -3.0 P8
78.0 -30.0 27.0 CP6
33.0 -33.0 74.0 CP2
63.0 0.0 61.0 C4
87.0 0.0 -3.0 T8(T4)
78.0 30.0 27.0 FC6
33.0 33.0 74.0 FC2
48.0 59.0 44.0 F4
71.0 51.0 -3.0 F8
36.0 76.0 24.0 AF4
27.0 83.0 -3.0 Fp2
0.0 63.0 61.0 Fz
0.0 0.0 88.0 Cz
