11.928 11.378 -5.312 E1
10.906 13.827 0.634 E2
7.964 15.733 6.322 E3
5.912 14.727 10.283 E4
3.049 11.72 14.041 E5
0.0 7.845 16.263 E6
-2.522 3.213 17.395 E7
8.701 16.485 -2.792 E8
5.555 18.311 2.243 E9
3.773 17.948 6.568 E10
0.0 16.41 10.397 E11
-3.049 11.72 14.041 E12
-5.02 6.707 15.681 E13
2.618 19.535 -1.952 E14
0.0 18.728 2.748 E15
0.0 18.706 6.4 E16
0.0 19.107 -4.558 E17
-3.773 17.948 6.568 E18
-5.912 14.727 10.283 E19
-7.885 10.555 12.248 E20
-2.618 19.535 -1.952 E21
-5.555 18.311 2.243 E22
-7.964 15.733 6.322 E23
-9.19 12.409 8.996 E24
-8.701 16.485 -2.792 E25
-10.906 13.827 0.634 E26
-11.711 11.239 5.846 E27
-11.431 8.569 9.537 E28
-9.814 5.56 12.979 E29
-7.616 1.979 15.72 E30
-4.029 -1.41 17.651 E31
-11.928 11.378 -5.312 E32
-13.188 8.506 -0.735 E33
-14.063 6.118 5.008 E34
-13.22 3.071 9.772 E35
-11.292 0.587 13.155 E36
-8.058 -3.131 16.001 E37
-13.5 7.443 -6.911 E38
-14.821 1.752 -1.82 E39
-15.234 0.066 4.418 E40
-14.231 -1.651 9.48 E41
-12.275 -4.82 12.373 E42
-13.435 4.982 -10.827 E43
-14.098 2.635 -7.327 E44
-15.054 -3.846 -1.297 E45
-15.07 -4.737 4.916 E46
-13.885 -6.207 8.611 E47
-12.231 4.59 -16.352 E48
-12.98 0.859 -12.508 E49
-13.978 -8.292 -0.479 E50
-13.515 -9.618 5.667 E51
-12.018 -9.263 10.212 E52
-8.642 -8.32 14.391 E53
-4.68 -7.038 16.909 E54
0.0 -4.407 18.119 E55
-12.726 -5.066 -11.618 E56
-13.562 -7.707 -6.164 E57
-12.437 -11.862 0.107 E58
-10.726 -13.268 6.151 E59
-8.485 -12.492 11.058 E60
-4.833 -11.296 14.545 E61
0.0 -13.76 13.324 E62
-10.991 -8.866 -11.569 E63
-11.137 -12.098 -5.959 E64
-9.574 -15.004 0.268 E65
-7.436 -15.798 6.45 E66
-3.802 -15.157 10.766 E67
-7.8 -13.192 -10.84 E68
-7.273 -15.669 -5.808 E69
-5.644 -17.74 0.493 E70
-2.895 -17.389 6.754 E71
0.0 -16.137 9.661 E72
-3.977 -15.451 -10.586 E73
-2.32 -17.425 -5.426 E74
0.0 -18.541 1.006 E75
2.895 -17.389 6.754 E76
3.802 -15.157 10.766 E77
4.833 -11.296 14.545 E78
4.68 -7.038 16.909 E79
4.029 -1.41 17.651 E80
0.0 -16.196 -10.192 E81
2.32 -17.425 -5.426 E82
5.644 -17.74 0.493 E83
7.436 -15.798 6.45 E84
8.485 -12.492 11.058 E85
8.642 -8.32 14.391 E86
8.058 -3.131 16.001 E87
3.977 -15.451 -10.586 E88
7.273 -15.669 -5.808 E89
9.574 -15.004 0.268 E90
10.726 -13.268 6.151 E91
12.018 -9.263 10.212 E92
12.275 -4.82 12.373 E93
7.8 -13.192 -10.84 E94
11.137 -12.098 -5.959 E95
12.437 -11.862 0.107 E96
13.515 -9.618 5.667 E97
13.885 -6.207 8.611 E98
10.991 -8.866 -11.569 E99
13.562 -7.707 -6.164 E100
13.978 -8.292 -0.479 E101
15.07 -4.737 4.916 E102
14.231 -1.651 9.48 E103
11.292 0.587 13.155 E104
7.616 1.979 15.72 E105
2.522 3.213 17.395 E106
12.726 -5.066 -11.618 E107
15.054 -3.846 -1.297 E108
15.234 0.066 4.418 E109
13.22 3.071 9.772 E110
9.814 5.56 12.979 E111
5.02 6.707 15.681 E112
12.98 0.859 -12.508 E113
14.098 2.635 -7.327 E114
14.821 1.752 -1.82 E115
14.063 6.118 5.008 E116
11.431 8.569 9.537 E117
7.885 10.555 12.248 E118
12.231 4.59 -16.352 E119
13.435 4.982 -10.827 E120
13.5 7.443 -6.911 E121
13.188 8.506 -0.735 E122
11.711 11.239 5.846 E123
9.19 12.409 8.996 E124
12.61 9.323 -9.087 E125
7.715 13.703 -13.458 E126
-7.715 13.703 -13.458 E127
-12.61 9.323 -9.087 E128
