  -1.0000196e+02  -5.7899757e-01  -2.5321528e-01
  -9.7328507e+01  -2.2937712e+01   1.3505668e+00
  -9.6016281e+01   2.7884835e+01  -2.0258504e+00
  -9.5154197e+01  -9.7124405e+00   2.9191426e+01
  -9.5704346e+01   9.2690892e+00   2.7487383e+01
  -8.8927661e+01  -3.7933826e+01   2.5567433e+01
  -8.7486450e+01   4.0081989e+01   2.7209422e+01
  -8.6372945e+01   3.6005288e+00   5.0274705e+01
  -8.7040023e+01   4.9151455e+01   2.9940942e+00
  -8.6339218e+01  -5.0433297e+01   1.6816056e+00
  -8.2119692e+01  -2.9215655e+01   4.9026575e+01
  -8.1487744e+01   2.8378570e+01   5.0549071e+01
  -7.7321165e+01  -5.7719356e+01   2.6281562e+01
  -7.6691780e+01   5.8451821e+01   2.6505930e+01
  -6.9954471e+01  -7.1457993e+01   9.5773070e-01
  -7.1864672e+01   1.8632797e+00   6.9518296e+01
  -6.9960490e+01   7.1451575e+01   1.0014503e+00
  -6.8412739e+01  -5.1739636e+01   5.1415007e+01
  -7.0023058e+01   5.3489320e+01   4.7291251e+01
  -6.6270861e+01  -2.4490212e+01   7.0775657e+01
  -6.6768315e+01   2.4719580e+01   7.0226274e+01
  -5.5135663e+01  -7.8246714e+01   2.8953720e+01
  -5.4058957e+01   7.9879476e+01   2.6414005e+01
  -5.1835406e+01  -7.0576028e+01   4.8300265e+01
  -5.0296113e+01   7.0823984e+01   4.9548647e+01
  -4.8572844e+01  -4.8918627e+01   7.2446108e+01
  -5.2634418e+01   2.8417806e+00   8.4984305e+01
  -5.3485217e+01   4.7941661e+01   6.9582527e+01
  -5.0643437e+01   8.6137165e+01   4.0532391e+00
  -5.1593218e+01  -8.5643555e+01   2.0296966e+00
  -4.3104668e+01  -2.6498493e+01   8.6259082e+01
  -4.5971837e+01   2.1448293e+01   8.6182162e+01
  -3.0135181e+01  -9.1023005e+01   2.8416138e+01
  -3.2462322e+01   9.1110432e+01   2.5414476e+01
  -2.8994492e+01  -6.3412021e+01   7.1687095e+01
  -2.9625799e+01   6.2638271e+01   7.2108009e+01
  -2.5205114e+01  -8.1581221e+01   5.2057601e+01
  -2.5166906e+01   8.2862807e+01   5.0011747e+01
  -2.7156728e+01   1.7092992e+00   9.6230904e+01
  -2.5963219e+01  -9.6531043e+01   2.9096036e+00
  -2.6871973e+01   9.6325779e+01   1.9590528e-01
  -2.5014077e+01   4.4254334e+01   8.6119982e+01
  -2.5995398e+01  -4.5842986e+01   8.4990961e+01
  -1.2147153e+01   2.2542697e+01   9.6669896e+01
  -1.5359972e+01  -2.2983482e+01   9.6107428e+01
  -5.7393324e+00  -9.5800759e+01   2.8108177e+01
  -4.2622221e+00   9.6406044e+01   2.6239257e+01
   2.9244762e-01  -9.9979776e+01   2.1795745e+00
   1.8268680e+00  -8.6109856e+01   5.0818828e+01
  -1.7821227e+00  -7.1079772e+01   7.0322690e+01
   1.2342802e+00  -4.7565496e+01   8.7959037e+01
  -1.0155535e+00  -1.8985376e+00   9.9980798e+01
   3.9399011e-01   5.0134312e+01   8.6528588e+01
  -1.9259743e+00   7.1690169e+01   6.9696628e+01
   6.2143517e-01   8.7276191e+01   4.8818752e+01
  -5.3527784e-01   9.9995671e+01   1.1723546e+00
   1.0026682e+01  -2.3160540e+01   9.6767067e+01
   1.3845427e+01   2.1188927e+01   9.6747726e+01
   2.3529659e+01  -9.3668745e+01   2.5948473e+01
   2.1070329e+01   9.4626856e+01   2.4548032e+01
   2.5276650e+01  -4.1562429e+01   8.7375412e+01
   2.5562563e+01   4.2359005e+01   8.6908354e+01
   2.4433539e+01  -9.6971690e+01   5.5104763e-01
   2.5851163e+01  -1.9549501e+00   9.6585149e+01
   2.7954324e+01   9.6007177e+01  -1.4047998e+00
   2.4987280e+01  -8.2463038e+01   5.0757156e+01
   2.4937663e+01   8.2942673e+01   4.9994305e+01
   2.4979077e+01   6.6754083e+01   7.0147937e+01
   3.0836491e+01  -6.4326037e+01   7.0086140e+01
   4.6338776e+01  -2.5016513e+01   8.5015836e+01
   4.1888341e+01   2.5767312e+01   8.7075917e+01
   4.5507846e+01   8.4662746e+01   2.7605335e+01
   4.0828429e+01  -8.7630174e+01   2.5588845e+01
   5.0601896e+01  -4.8120387e+01   7.1586838e+01
   5.0036359e+01   1.9666171e+00   8.6563844e+01
   5.2886991e+01   5.0646260e+01   6.8108113e+01
   5.1610906e+01  -8.5657009e+01  -5.2566201e-03
   4.9785325e+01   8.6727188e+01  -7.8451857e-01
   5.2134647e+01  -6.8408758e+01   5.1019859e+01
   4.6893286e+01   7.1799025e+01   5.1446288e+01
   6.5484293e+01  -2.9000394e+01   6.9796646e+01
   6.5267997e+01   2.9768115e+01   6.9675994e+01
